,requests
59018,4508.798
59019,4317.088
59020,4576.5435
59021,4796.9336
59022,4876.81
59023,5126.6885
59024,4277.7266
59025,3544.3496
59026,3956.4238
59027,3960.5625
59028,3938.8408
59029,4287.079
59030,3791.9329
59031,4119.7754
59032,3748.1538
59033,3851.6567
59034,4298.9873
59035,4809.5273
59036,4989.787
59037,4980.2637
59038,5151.7305
59039,5154.291
59040,4936.4624
59041,5142.3105
59042,4941.664
59043,5086.41
59044,5763.1797
59045,5497.856
59046,5291.292
59047,5334.341
59048,4987.3906
59049,5341.521
59050,5136.1504
59051,4941.664
59052,4892.3047
59053,5343.7124
59054,4934.266
59055,5125.3154
59056,4999.3965
59057,4866.765
59058,4751.6377
59059,4662.868
59060,4180.7427
59061,4576.8105
59062,4287.1953
59063,3967.6172
59064,3937.3452
59065,4051.5242
59066,3673.3186
59067,3931.5605
59068,3470.5474
59069,3473.3118
59070,4119.2676
59071,4102.081
59072,1270.9583
59073,3460.4927
59074,5238.4565
59075,5498.4863
59076,5766.589
59077,6042.047
59078,5985.3584
59079,6019.973
59080,5850.072
59081,5675.8794
59082,5640.4272
59083,6202.8916
59084,5818.3857
59085,5869.804
59086,5634.314
59087,5830.992
59088,5641.4697
59089,5538.05
59090,5286.815
59091,4995.3735
59092,4967.4077
59093,4778.452
59094,4697.842
59095,4716.9946
59096,4513.835
59097,4161.5225
59098,4274.9834
59099,4354.006
59100,4272.8037
59101,4884.691
59102,5069.615
59103,5023.1123
59104,5094.913
59105,5159.3354
59106,5014.855
59107,4951.16
59108,4872.7095
59109,4978.0996
59110,4748.925
59111,4920.687
59112,5247.171
59113,5611.573
59114,5033.2886
59115,4815.0747
59116,4507.9937
59117,4343.283
59118,4622.6396
59119,4902.835
59120,4885.6367
59121,4931.3765
59122,4957.374
59123,4822.4297
59124,4871.013
59125,4894.272
59126,4684.2876
59127,4412.266
59128,4524.9893
59129,4381.0522
59130,4310.6836
59131,4610.1807
59132,4361.692
59133,4330.283
59134,4458.8633
59135,3955.6458
59136,3920.9004
59137,4375.299
59138,4093.1216
59139,4048.781
59140,4253.6143
59141,4038.34
59142,3947.6309
59143,4625.214
59144,4547.7754
59145,4500.4775
59146,4671.058
59147,4580.219
59148,4548.8916
59149,4673.5156
59150,3981.893
59151,3131.0366
59152,2466.086
59153,2575.9683
59154,2767.9072
59155,3875.8408
59156,3997.5237
59157,4126.173
59158,4171.439
59159,4229.037
59160,4133.3735
59161,4767.84
59162,4573.8164
59163,4602.3477
59164,4632.416
59165,4490.8936
59166,4076.878
59167,4251.4795
59168,4060.0996
59169,4139.946
59170,4080.004
59171,3517.56
59172,3733.2349
59173,4733.2847
59174,4756.58
59175,4469.0723
59176,4495.871
59177,4555.9297
59178,4338.805
59179,4765.973
59180,4445.102
59181,4566.251
59182,4409.8286
59183,4152.0684
59184,4185.854
59185,4546.122
59186,4387.8896
59187,4157.163
59188,4200.7803
59189,4129.6934
59190,4164.8203
59191,4528.8945
59192,4263.132
59193,4212.836
59194,4420.8516
59195,4417.4316
59196,4001.5989
59197,4271.1753
59198,3603.997
59199,3763.171
59200,3818.1765
59201,4281.9297
59202,3970.96
59203,4606.377
59204,4485.844
59205,4625.007
59206,4309.089
59207,4171.4014
59208,4233.5664
59209,4516.385
59210,4554.874
59211,4961.355
59212,4907.6055
59213,4899.0986
59214,4997.8076
59215,4991.5845
59216,4569.209
59217,4640.7695
59218,4769.385
59219,4866.2124
59220,5089.962
59221,4885.4517
59222,4626.1636
59223,4690.5967
59224,4501.0117
59225,4801.0454
59226,5051.2783
59227,5518.494
59228,5569.1113
59229,5862.3047
59230,5461.916
59231,5260.298
59232,4797.663
59233,5328.022
59234,5119.8125
59235,5103.2456
59236,5087.5376
59237,4954.959
59238,4776.1895
59239,4777.281
59240,4364.848
59241,4100.8867
59242,4284.3086
59243,4274.6816
59244,4757.1274
59245,5235.41
59246,4984.303
59247,4959.488
59248,5111.121
59249,5055.6787
59250,4931.5205
59251,5084.8936
59252,4788.7686
59253,4569.8403
59254,4386.352
59255,4209.5684
59256,4294.0703
59257,4718.6226
59258,4574.167
59259,4471.107
59260,4285.0884
59261,4089.0327
59262,4158.6997
59263,5033.3413
59264,4691.543
59265,4908.169
59266,5351.2153
59267,5124.1245
59268,4766.2397
59269,4937.861
59270,4899.4785
59271,4958.6533
59272,4865.6074
59273,5087.6426
59274,5040.8105
59275,4874.9434
59276,4561.0254
59277,4334.248
59278,4171.42
59279,4132.7188
59280,4286.8135
59281,4725.1133
59282,5015.283
59283,5199.7725
59284,4764.159
59285,4545.457
59286,4319.5127
59287,4575.6216
59288,4698.4224
59289,4173.1733
59290,4143.0527
59291,4666.2437
59292,5138.6997
59293,5927.3584
59294,5887.595
59295,6238.3027
59296,6144.4717
59297,5925.1836
59298,5630.1445
59299,5872.8145
59300,5502.5166
59301,5269.5127
59302,5243.0273
59303,5510.1777
59304,5572.999
59305,5602.1143
59306,5449.3325
59307,5386.7734
59308,5475.849
59309,5827.7246
59310,6284.475
59311,6554.4087
59312,6529.598
59313,6078.602
59314,6129.5386
59315,6097.857
59316,5897.204
59317,5998.3765
59318,5936.375
59319,5930.715
59320,5803.1914
59321,5515.1597
59322,5490.839
59323,5897.758
59324,5318.958
59325,5473.6216
59326,5954.7046
59327,6375.5117
59328,6388.556
59329,6389.01
59330,6326.43
59331,6076.0425
59332,5904.1504
59333,5973.2915
59334,5783.391
59335,6105.6514
59336,5608.9863
59337,5530.1074
59338,5487.0146
59339,5589.938
59340,5482.2363
59341,5797.8267
59342,5825.8584
59343,5478.322
59344,5209.5283
59345,5104.2427
59346,4851.8105
59347,4967.4604
59348,4841.8564
59349,4762.5596
59350,4609.7666
59351,4844.587
59352,4773.514
59353,5103.6733
59354,4640.755
59355,4648.91
59356,4591.3384
59357,4896.2266
59358,4902.0093
59359,5747.2793
59360,5795.6133
59361,5278.8936
59362,5047.7324
59363,4969.8203
59364,5253.122
59365,5820.9966
59366,5449.912
59367,5175.6426
59368,5261.137
59369,5336.8926
59370,5257.523
59371,5692.0796
59372,5190.3657
59373,5354.308
59374,5075.7124
59375,5194.6294
59376,5085.827
59377,5222.07
59378,4883.995
59379,4638.9873
59380,4066.1082
59381,3141.6882
59382,3247.7822
59383,4346.45
59384,3993.9702
59385,4070.3462
59386,4180.212
59387,4084.1143
59388,4027.2517
59389,4466.507
59390,4186.054
59391,3993.9253
59392,3780.7278
59393,3744.1748
59394,3663.707
59395,4590.824
59396,3426.5806
59397,2.4386086
59398,1.4723678
59399,2403.0293
59400,3047.3975
59401,4043.0127
59402,3337.2778
59403,853.665
59404,1878.4387
59405,2532.37
59406,270.65326
59407,3900.6724
59408,3405.7812
59409,2697.311
59410,3850.5596
59411,4138.799
59412,4313.0225
59413,4759.9707
59414,4567.7793
59415,3631.725
59416,3892.9453
59417,3803.1318
59418,3878.798
59419,4221.276
59420,3820.4038
59421,4128.9595
59422,4222.7344
59423,4419.4365
59424,4430.754
59425,4572.152
59426,4169.5522
59427,4103.2935
59428,3676.4233
59429,3247.4224
59430,1338.6385
59431,3700.3457
59432,29.525078
59433,1.4723678
59434,1.4723678
59435,1.4723678
59436,3462.87
59437,2839.1829
59438,1.4723678
59439,1.4723678
59440,1.4723678
59441,1.4723678
59442,2480.79
59443,4421.679
59444,4025.7988
59445,3694.1372
59446,1124.4158
59447,3123.3848
59448,1659.1678
59449,3530.295
59450,3901.958
59451,3919.9648
59452,4079.9014
59453,3927.3955
59454,3893.2246
59455,4424.444
59456,4218.088
59457,4346.3877
59458,4389.0107
59459,4637.9595
59460,4495.901
59461,4804.7305
59462,4350.9824
59463,4299.562
59464,4370.2393
59465,4518.346
59466,4078.9834
59467,3770.3738
59468,1203.4681
59469,2821.465
59470,3466.8208
59471,4006.9875
59472,4514.9395
59473,5524.4043
59474,5480.3047
59475,5407.841
59476,5477.124
59477,5383.7456
59478,5230.5547
59479,5232.5815
59480,4825.3516
59481,4636.4097
59482,4549.7954
59483,4561.123
59484,4462.5127
59485,4855.9067
59486,4770.8506
59487,4974.71
59488,4855.393
59489,4720.9478
59490,5113.7397
59491,5652.6523
59492,5220.1064
59493,5039.746
59494,4870.5527
59495,4592.757
59496,4408.343
59497,4491.8926
59498,3904.0957
59499,3429.8193
59500,3998.1968
59501,4081.2065
59502,3992.0747
59503,4565.8574
59504,4265.0757
59505,4755.285
59506,4681.834
59507,3992.7969
59508,3614.3508
59509,4094.8696
59510,2478.1382
59511,1050.2944
59512,1.4724169
59513,1.4723678
59514,1.4723678
59515,1.4723678
59516,1.4723678
59517,559.32153
59518,3529.363
59519,3846.2065
59520,3692.6826
59521,3854.6755
59522,3366.2905
59523,2362.123
59524,1862.3785
59525,2796.2622
59526,289.83374
59527,3208.417
59528,1937.729
59529,3.524191
59530,1.4723678
59531,1.4723678
59532,1.4723678
59533,673.96204
59534,1.4723678
59535,1.4723678
59536,1.4723678
59537,1.4723678
59538,1.4723678
59539,1.4723678
59540,1.4723678
59541,1.4723678
59542,1.4723678
59543,1.4723678
59544,1.4723678
59545,1206.3188
59546,1.4723678
59547,1.4723678
59548,1.4723678
59549,1.4723678
59550,1.4723678
59551,1.4723678
59552,1.4723678
59553,1.4723678
59554,1.4723678
59555,3483.52
59556,4895.243
59557,5421.11
59558,5006.2812
59559,5292.1177
59560,5366.6826
59561,5518.045
59562,5483.961
59563,6087.387
59564,5654.7627
59565,5691.051
59566,5407.879
59567,5018.0015
59568,5080.9
59569,5383.501
59570,5333.5015
59571,5094.913
59572,5111.3813
59573,5013.9697
59574,4700.609
59575,5016.4023
59576,4574.167
59577,4664.4336
59578,4618.2437
59579,4445.503
59580,4488.1245
59581,4665.2905
59582,4276.6396
59583,3779.1523
59584,3775.1118
59585,3792.8533
59586,3317.0576
59587,3974.1743
59588,2803.9426
59589,1374.0605
59590,288.77383
59591,3070.5352
59592,3576.7861
59593,4283.975
59594,3708.83
59595,3723.9937
59596,3365.739
59597,3320.2314
59598,3419.7256
59599,4282.5117
59600,4210.99
59601,4336.6396
59602,4556.3257
59603,4432.294
59604,4507.0874
59605,4924.9673
59606,4522.8623
59607,4746.637
59608,4629.449
59609,4324.8447
59610,3644.296
59611,3611.1978
59612,2517.1887
59613,233.24556
59614,1502.8418
59615,287.8357
59616,47.725
59617,2495.7815
59618,1.4723678
59619,48.22183
59620,1.4723678
59621,1.4723678
59622,1.4723678
59623,3921.687
59624,3927.7134
59625,4771.2373
59626,5365.0713
59627,5154.5234
59628,4786.484
59629,4887.081
59630,4657.0615
59631,4620.5596
59632,4768.5054
59633,4533.7456
59634,4249.049
59635,4240.2217
59636,3242.686
59637,3896.2227
59638,4230.9917
59639,4402.814
59640,4324.8125
59641,4686.3604
59642,4331.964
59643,3961.9922
59644,3933.6226
59645,4299.644
59646,4259.8096
59647,4613.5933
59648,4523.9766
59649,4925.333
59650,4367.265
59651,4322.592
59652,4662.458
59653,5438.886
59654,4831.4688
59655,4861.2256
59656,4845.6543
59657,4783.1206
59658,4584.8643
59659,4699.745
59660,4010.7969
59661,3484.0493
59662,1170.8798
59663,3.871686
59664,1.4723678
59665,3500.973
59666,3327.9316
59667,3678.6614
59668,3691.3877
59669,3643.5435
59670,4079.9014
59671,5158.495
59672,5214.6685
59673,5084.2188
59674,5085.3213
59675,5003.614
59676,4998.159
59677,5178.0977
59678,5200.044
59679,5261.8984
59680,4947.5425
59681,5033.574
59682,5171.5054
59683,5650.5938
59684,5333.785
59685,5420.878
59686,5496.8
59687,5325.3535
59688,5129.8853
59689,5072.198
59690,4927.989
59691,4950.05
59692,5072.249
59693,5015.6606
59694,4899.3877
59695,5182.8555
59696,5228.1914
59697,5278.7773
59698,5617.1587
59699,5710.84
59700,5395.9863
59701,5632.2676
59702,5549.4683
59703,5734.1284
59704,5793.285
59705,5795.459
59706,5819.543
59707,6129.756
59708,5579.268
59709,5538.9517
59710,5522.048
59711,5429.9854
59712,5243.814
59713,5422.3345
59714,4760.2114
59715,4504.958
59716,4177.663
59717,4145.9604
59718,3936.1143
59719,4243.3613
59720,3786.335
59721,2845.4807
59722,2906.9092
59723,2920.8125
59724,3382.6887
59725,4392.768
59726,4515.3965
59727,5559.419
59728,5746.3125
59729,5439.84
59730,5077.204
59731,4703.942
59732,4515.869
59733,4278.0776
59734,4533.575
59735,4558.071
59736,4533.3613
59737,4618.851
59738,4447.2666
59739,4288.769
59740,4769.6255
59741,5074.9346
59742,5371.542
59743,6077.366
59744,5443.2017
59745,5251.057
59746,5169.462
59747,5051.745
59748,4868.7773
59749,5133.4575
59750,5427.255
59751,5680.2285
59752,5248.294
59753,5493.6445
59754,5563.989
59755,5512.3403
59756,5070.848
59757,4742.516
59758,4704.981
59759,4693.368
59760,4734.2646
59761,4849.5693
59762,4483.214
59763,4280.0625
59764,4500.607
59765,4518.117
59766,4474.6885
59767,4624.676
59768,4275.184
59769,4417.9746
59770,4720.0073
59771,4829.9766
59772,4891.2544
59773,5658.417
59774,5431.7256
59775,5384.673
59776,5354.618
59777,5350.158
59778,5233.3315
59779,5256.4395
59780,4911.5356
59781,4934.0044
59782,4883.2207
59783,4893.366
59784,4808.136
59785,4856.907
59786,4399.6606
59787,4361.0034
59788,4132.2197
59789,3925.6611
59790,3947.3926
59791,4156.8066
59792,3601.8486
59793,3604.2476
59794,4802.995
59795,4070.2424
59796,4359.2646
59797,4486.687
59798,4679.3125
59799,4866.173
59800,4519.876
59801,4394.896
59802,4245.667
59803,5132.9272
59804,4337.7866
59805,4384.1675
59806,4086.5881
59807,3953.7788
59808,3850.961
59809,4233.166
59810,3413.2603
59811,3676.983
59812,4106.9033
59813,3628.633
59814,2722.558
59815,3626.5063
59816,206.46426
59817,2061.8013
59818,2658.648
59819,4040.0078
59820,3445.8914
59821,1074.1288
59822,1.4723678
59823,1.4723678
59824,1.4723678
59825,1.4723678
59826,1.4723678
59827,1.4723678
59828,1.4723678
59829,1.4723678
59830,1.4723678
59831,1.4723678
59832,290.15558
59833,3734.5295
59834,607.4627
59835,1.475564
59836,1.4723678
59837,1.4723678
59838,426.08948
59839,4202.4478
59840,4407.4785
59841,4438.1143
59842,4542.6826
59843,4318.5757
59844,4451.9297
59845,4854.537
59846,4505.8506
59847,4097.213
59848,3990.65
59849,4035.7698
59850,3762.4863
59851,3356.788
59852,3487.386
59853,3969.058
59854,3698.6128
59855,3397.1782
59856,3838.3015
59857,4487.282
59858,4258.0264
59859,3850.961
59860,157.64613
59861,1.472395
59862,187.31584
59863,4102.1807
59864,4209.96
59865,4118.643
59866,4118.135
59867,4352.274
59868,4553.3237
59869,4670.65
59870,4464.0405
59871,4006.0105
59872,3945.268
59873,4009.0278
59874,3748.1843
59875,4054.4688
59876,4057.4873
59877,4059.0972
59878,3609.0288
59879,3803.331
59880,3165.58
59881,3495.2307
59882,905.8612
59883,3952.738
59884,4430.814
59885,5148.211
59886,5918.1597
59887,5841.3867
59888,5714.6606
59889,5204.062
59890,4744.8047
59891,4647.339
59892,5568.2627
59893,5870.8457
59894,5759.037
59895,5743.494
59896,5759.2817
59897,5685.788
59898,5814.1006
59899,6114.064
59900,5846.752
59901,5624.803
59902,5596.1543
59903,5635.884
59904,5565.3022
59905,5798.5986
59906,5975.3247
59907,5890.464
59908,5688.8247
59909,5496.285
59910,5399.1943
59911,5587.21
59912,5563.41
59913,5458.863
59914,5442.9697
59915,5386.7095
59916,5448.9336
59917,5711.8174
59918,5392.121
59919,5184.7173
59920,5134.869
59921,5286.0537
59922,5300.528
59923,5589.758
59924,5251.663
59925,5479.4414
59926,5767.889
59927,6014.853
59928,6169.591
59929,6372.0635
59930,6225.0156
59931,6152.833
59932,6203.02
59933,6229.7866
59934,6292.5674
59935,6517.8525
59936,6173.232
59937,5962.333
59938,5876.455
59939,5751.8965
59940,5645.046
59941,5772.1084
59942,5697.303
59943,6105.9995
59944,6296.201
59945,6165.6553
59946,5834.5176
59947,5697.6895
59948,5452.8086
59949,5403.421
59950,5313.3735
59951,5347.8115
59952,5341.2764
59953,5589.6807
59954,5483.8076
59955,5581.392
59956,5415.6997
59957,5502.0786
59958,5951.9785
59959,6390.829
59960,6302.881
59961,6101.793
59962,6151.957
59963,6523.0967
59964,6586.7363
59965,6717.3486
59966,6651.5903
59967,6467.355
59968,6285.7554
59969,6095.0273
59970,6082.0615
59971,5964.121
59972,5430.4624
59973,5090.675
59974,4999.3184
59975,5027.583
59976,5156.503
59977,5886.335
59978,5954.166
59979,5835.5723
59980,5651.7256
59981,5656.114
59982,5327.429
59983,5580.5425
59984,5060.3394
59985,4983.873
59986,4889.3516
59987,4829.2236
59988,4765.9336
59989,5207.8867
59990,5096.2744
59991,5287.4087
59992,5568.713
59993,6167.2637
59994,6178.7627
59995,5922.418
59996,5328.5254
59997,5482.777
59998,5366.1543
59999,5378.8486
60000,5541.7324
60001,5971.8145
60002,5935.436
60003,5783.6494
60004,5563.8086
60005,5435.4863
60006,5313.0386
60007,5481.8506
60008,5249.34
60009,5292.505
60010,5242.7046
60011,5100.8877
60012,5001.7524
60013,5512.495
60014,4927.9233
60015,4897.905
60016,5015.153
60017,5045.4087
60018,5527.5713
60019,5999.4697
60020,5736.689
60021,5700.3394
60022,5880.636
60023,5983.301
60024,6289.2866
60025,6493.1865
60026,6186.0293
60027,5727.5146
60028,5787.4053
60029,5607.5967
60030,5547.718
60031,5637.029
60032,5470.7246
60033,5189.24
60034,5176.1064
60035,5264.7637
60036,5404.0137
60037,5467.105
60038,5051.849
60039,5048.6934
60040,5203.352
60041,5175.448
60042,5268.17
60043,5885.575
60044,5149.659
60045,5129.3413
60046,5083.675
60047,5302.7583
60048,5325.5596
60049,5494.3535
60050,5310.588
60051,5357.6606
60052,5358.627
60053,5742.8
60054,5659.652
60055,5695.6055
60056,5034.016
60057,5054.55
60058,5370.4844
60059,5298.1157
60060,5094.0835
60061,5512.8813
60062,5285.9116
60063,4994.579
60064,4957.5576
60065,4806.229
60066,4687.5654
60067,5056.574
60068,5016.324
60069,4750.207
60070,4657.048
60071,4722.09
60072,4609.5312
60073,4863.5938
60074,4442.265
60075,4626.6997
60076,5090.74
60077,5292.2207
60078,5334.341
60079,5318.119
60080,5455.913
60081,5403.743
60082,4682.214
60083,4680.411
60084,4571.4937
60085,4866.8574
60086,4575.9707
60087,4379.1367
60088,4417.5674
60089,4582.9395
60090,4446.451
60091,4475.915
60092,4292.008
60093,4000.9062
60094,3958.613
60095,4730.012
60096,5035.8613
60097,5255.4067
60098,4524.404
60099,4541.167
60100,4513.175
60101,4714.1016
60102,4810.652
60103,5201.826
60104,4647.994
60105,4677.25
60106,4715.111
60107,5026.8423
60108,5306.7705
60109,6007.959
60110,5708.266
60111,5303.4688
60112,5419.4736
60113,5253.7666
60114,5390.227
60115,5891.339
60116,6017.027
60117,5708.06
60118,5634.8936
60119,5890.798
60120,5884.2256
60121,6242.2246
60122,6301.668
60123,6396.8716
60124,6381.0713
60125,6426.0854
60126,6235.871
60127,6157.4365
60128,5972.4434
60129,6086.525
60130,6344.5835
60131,6513.877
60132,6594.497
60133,6687.316
60134,6098.848
60135,5927.6533
60136,6097.6123
60137,6441.311
60138,6367.2236
60139,6556.8906
60140,6465.3955
60141,6487.6445
60142,6530.8447
60143,6470.999
60144,6319.215
60145,6512.036
60146,6119.273
60147,6134.7607
60148,5819.761
60149,5924.064
60150,5932.6323
60151,5861.533
60152,5578.366
60153,5558.7246
60154,5810.28
60155,5658.6616
60156,5659.4336
60157,5684.706
60158,5740.9346
60159,5879.9287
60160,5960.2363
60161,5873.741
60162,5983.377
60163,6400.7334
60164,6092.082
60165,6470.941
60166,6612.7236
60167,6531.3433
60168,6302.8945
60169,6306.007
60170,6117.9106
60171,6287.6035
60172,6165.9126
60173,5944.479
60174,5657.5166
60175,5897.6167
60176,5465.173
60177,5499.1045
60178,5421.922
60179,5305.364
60180,5266.197
60181,5410.8296
60182,5259.265
60183,5230.8765
60184,5430.6426
60185,5273.202
60186,5236.5845
60187,5395.703
60188,5263.1494
60189,5413.367
60190,5236.6104
60191,5159.0127
60192,5239.7744
60193,5912.152
60194,5627.467
60195,5847.7295
60196,5965.9224
60197,6103.0664
60198,5834.337
60199,5940.0796
60200,5642.743
60201,5553.7305
60202,5599.6304
60203,5711.7925
60204,5575.7676
60205,5684.385
60206,5969.2666
60207,6082.6284
60208,6135.545
60209,5871.76
60210,5861.224
60211,6234.494
60212,6196.088
60213,6437.113
60214,6615.119
60215,6607.584
60216,6559.7017
60217,6534.7954
60218,6147.9307
60219,5958.1924
60220,5920.3477
60221,5849.929
60222,6194.956
60223,6538.155
60224,6134.0913
60225,6583.3057
60226,6627.1855
60227,6319.012
60228,6140.8564
60229,6172.035
60230,5756.2065
60231,5486.3696
60232,5407.956
60233,5436.8
60234,5281.344
60235,5577.414
60236,5720.3994
60237,5780.638
60238,5997.8877
60239,6004.859
60240,6114.308
60241,6545.167
60242,6459.3677
60243,6465.9688
60244,6320.164
60245,6161.2944
60246,6133.2676
60247,6203.162
60248,6229.851
60249,6059.668
60250,5568.893
60251,5198.2344
60252,5257.2266
60253,5577.22
60254,5050.408
60255,5065.827
60256,5028.584
60257,5055.211
60258,4781.4053
60259,4891.831
60260,4677.5215
60261,4702.593
60262,4490.6177
60263,4329.5635
60264,4356.6304
60265,4629.9297
60266,4487.95
60267,4383.1655
60268,5026.7124
60269,5250.295
60270,5373.088
60271,5873.0464
60272,5626.567
60273,5331.1035
60274,5033.5225
60275,5011.8496
60276,4969.5205
60277,5214.501
60278,5171.466
60279,5352.4785
60280,5162.2715
60281,5325.714
60282,5759.707
60283,5952.4795
60284,5794.122
60285,6102.449
60286,5643.837
60287,5287.6016
60288,4952.009
60289,5297.51
60290,5506.843
60291,5176.353
60292,5602.8994
60293,5485.005
60294,5318.854
60295,5787.9067
60296,6110.09
60297,5853.4023
60298,5745.759
60299,5699.709
60300,5634.867
60301,5797.466
60302,5584.108
60303,5419.6543
60304,5161.7417
60305,5199.2954
60306,5299.457
60307,5673.9746
60308,5446.6914
60309,5260.673
60310,5198.9326
60311,5639.192
60312,6236.592
60313,6692.7866
60314,6495.522
60315,6304.8325
60316,6220.038
60317,5589.2305
60318,5072.314
60319,5123.1143
60320,4848.503
60321,5050.1616
60322,5054.1606
60323,5154.6143
60324,5214.953
60325,5280.8286
60326,4796.2437
60327,4808.7856
60328,4721.136
60329,4699.799
60330,4668.651
60331,4798.9233
60332,4741.338
60333,4678.6343
60334,4938.6846
60335,4974.6577
60336,4902.888
60337,5181.2393
60338,5176.612
60339,5540.9854
60340,6659.936
60341,7182.657
60342,7055.9927
60343,7057.9736
60344,6749.6006
60345,6971.9
60346,7029.569
60347,6996.393
60348,6920.438
60349,6918.6416
60350,6864.0684
60351,6738.267
60352,6575.8447
60353,6484.063
60354,6680.796
60355,6997.0
60356,6904.409
60357,6893.593
60358,6830.4463
60359,6795.4395
60360,6534.265
60361,6565.6475
60362,6446.8516
60363,6460.5415
60364,6047.8213
60365,6113.2793
60366,5841.542
60367,5758.24
60368,5749.002
60369,5599.1924
60370,5605.422
60371,5833.4365
60372,5871.8237
60373,6289.5703
60374,5872.7886
60375,6093.625
60376,6106.3086
60377,5561.84
60378,5466.7324
60379,5496.6587
60380,5355.9717
60381,5560.3843
60382,5600.5566
60383,5361.3076
60384,5287.422
60385,5548.8
60386,5607.313
60387,5203.7266
60388,5045.1226
60389,4727.1543
60390,4541.196
60391,4781.4185
60392,4595.4653
60393,4659.9795
60394,5084.2188
60395,5532.7593
60396,5587.6343
60397,5858.2397
60398,5677.3457
60399,5653.0767
60400,5339.42
60401,5366.4766
60402,5575.8833
60403,6297.327
60404,5770.5396
60405,5926.933
60406,6296.58
60407,5935.8994
60408,5862.5625
60409,6158.0537
60410,5817.587
60411,5655.046
60412,5445.7393
60413,5366.309
60414,5236.92
60415,5504.8984
60416,5214.902
60417,4877.6113
60418,4704.873
60419,4930.814
60420,4805.4326
60421,4897.682
60422,4461.8506
60423,4744.456
60424,4858.0664
60425,4890.0205
60426,5068.8115
60427,5006.021
60428,4823.1973
60429,4843.848
60430,5275.2295
60431,5227.042
60432,5578.4688
60433,6165.0376
60434,5739.069
60435,5959.374
60436,6027.087
60437,6341.516
60438,6183.2764
60439,6580.9795
60440,6513.9863
60441,6722.6875
60442,6885.4766
60443,6821.769
60444,6927.591
60445,7156.836
60446,7021.6987
60447,7014.9814
60448,6852.276
60449,6902.3555
60450,6896.983
60451,6943.326
60452,6799.5845
60453,6720.632
60454,6789.4023
60455,6683.3774
60456,6701.386
60457,6738.3037
60458,6640.35
60459,6465.201
60460,6456.58
60461,6570.619
60462,6515.35
60463,6970.9355
60464,7153.5693
60465,7153.288
60466,7099.8906
60467,7127.842
60468,6957.835
60469,6953.8936
60470,6881.206
60471,6882.6606
60472,6855.6562
60473,6828.866
60474,6513.9688
60475,6509.6685
60476,6432.668
60477,6036.746
60478,6028.206
60479,5956.635
60480,6199.149
60481,6527.463
60482,6237.7754
60483,6232.6943
60484,6216.0635
60485,5836.5625
60486,5992.8965
60487,5904.511
60488,5659.253
60489,5338.2334
60490,5404.0913
60491,5416.201
60492,5533.043
60493,6025.684
60494,5728.3765
60495,5431.84
60496,5281.474
60497,5287.5244
60498,5346.819
60499,5307.9043
60500,5165.9697
60501,5246.823
60502,5408.1113
60503,5149.957
60504,4933.756
60505,5078.1895
60506,5039.979
60507,5226.293
60508,4955.2334
60509,4949.841
60510,5109.036
60511,5454.291
60512,5266.5195
60513,5152.4404
60514,5173.6377
60515,4972.755
60516,4834.665
60517,5182.6226
60518,5320.6333
60519,5469.398
60520,5501.332
60521,5333.746
60522,5225.609
60523,5317.1133
60524,4948.6533
60525,4875.246
60526,4739.2344
60527,4809.037
60528,4779.3164
60529,5142.3354
60530,4985.136
60531,4979.0513
60532,4975.5054
60533,4901.839
60534,4928.734
60535,5036.121
60536,4746.5303
60537,4372.476
60538,4126.928
60539,4266.6797
60540,4314.4004
60541,4226.976
60542,4017.7275
60543,4022.4268
60544,3922.8174
60545,4116.8433
60546,3840.882
60547,4128.785
60548,3718.017
60549,4094.749
60550,4621.3174
60551,4245.8564
60552,3282.6045
60553,4073.5356
60554,2824.9575
60555,3227.7773
60556,3089.275
60557,2155.3145
60558,3628.1455
60559,3851.0947
60560,3790.3208
60561,4824.505
60562,6116.418
60563,6590.9194
60564,6574.6772
60565,6507.9272
60566,6150.0146
60567,6214.172
60568,6059.321
60569,5936.9927
60570,5937.661
60571,6005.283
60572,5830.7993
60573,5620.004
60574,5616.091
60575,5694.279
60576,5736.4053
60577,6048.4395
60578,5887.107
60579,5981.628
60580,6169.1025
60581,6140.921
60582,6179.8945
60583,6755.4478
60584,6679.004
60585,6726.6904
60586,6711.08
60587,6617.749
60588,6569.0947
60589,6608.2793
60590,6545.1323
60591,6167.096
60592,5772.006
60593,5552.0684
60594,5581.0693
60595,5556.2915
60596,5309.6846
60597,5294.9414
60598,5707.3394
60599,6046.754
60600,6054.2397
60601,6240.3213
60602,6041.03
60603,6235.048
60604,6435.9204
60605,6578.145
60606,6434.381
60607,6340.9175
60608,5975.711
60609,6021.388
60610,6025.286
60611,5846.6743
60612,5854.006
60613,6224.9116
60614,5953.3296
60615,5996.227
60616,5938.716
60617,6103.953
60618,5819.9673
60619,6002.351
60620,5796.952
60621,5765.753
60622,5623.1694
60623,6481.947
60624,6768.2305
60625,6876.0957
60626,6835.1445
60627,6809.6313
60628,6848.2305
60629,6910.9316
60630,6958.848
60631,7043.7686
60632,6906.461
60633,6771.3394
60634,6820.791
60635,6871.717
60636,6779.145
60637,6832.284
60638,6725.7554
60639,6609.062
60640,6534.841
60641,6265.484
60642,6184.937
60643,6566.133
60644,6361.635
60645,6311.603
60646,6042.985
60647,5820.482
60648,5633.4385
60649,5879.8516
